gene	TESTSRR1925826	TESTSRR1925827	TESTSRR1925828	TESTSRR1925829	TESTSRR1925830	TESTSRR1925831	TESTSRR1925832	TESTSRR1925833	TESTSRR1925834	TESTSRR1925835	TESTSRR1925836	TESTSRR1925837	TESTSRR1925838	TESTSRR1925839	TESTSRR1925840	TESTSRR1925841	TESTSRR1925842	TESTSRR1925843	TESTSRR1925844	TESTSRR1925845
JRK	1.08919	1.76095	2.51765	2.19026	1.92923	2.21757	2.42278	2.36584	1.19743	1.33961	1.69269	1.51261	1.39226	1.59066	1.42971	1.04437	1.49415	1.42807	1.62215	1.40491
JRKL	11.8871	14.3477	16.391	14.8194	14.4762	14.8717	16.6444	17.6025	15.3154	20.6499	13.2896	12.8885	18.4925	16.2488	17.9211	15.106	12.5236	10.9102	15.9091	14.7216
JSRP1	0.075533	0.184907	0.0536029	0.0433842	0.0507151	0.101742	0.0667083	0	0.0478837	0.0452632	0	0	0	0.0557721	0.0683123	0.0575708	0.102851	0	0	0
JTB	96.4523	109.49	107.024	101.681	98.6653	98.3128	95.3385	97.7404	68.1153	76.0127	51.4952	48.3842	93.375	103.816	96.1634	93.3863	99.1857	82.328	93.4197	88.3002
JUN	130.574	154.63	203.968	134.41	110.964	146.221	154.853	76.0105	146.593	145.001	106.82	104.814	181.371	241.254	139.17	107.368	52.1141	36.5381	45.61	40.5345
JUNB	162.671	138.2	160.088	184.93	237.928	152.611	145.89	202.88	282.417	349.49	333.394	364.006	176.815	185.507	209.827	150.383	92.6866	70.6154	86.6197	123.762
JUND	118.9126	135.7998	138.3404	166.9208	160.5366	140.9452	136.8334	164.6764	327.348	319.014	241.176	239.822	195.7104	224.674	182.5126	231.316	144.5662	214.324	152.7578	192.4186
JUP	173.99783	213.33228	221.61423	218.06848	195.43753	198.413	205.59122	246.69787	311.5349	330.956	233.6828	225.17815	259.099	290.9952	255.3145	224.86256	108.35389	147.85566	130.16189	158.21077
LOC101928220	0.950505	1.22252	2.02431	1.49785	1.95069	1.47719	1.46851	2.54571	1.72745	2.84642	0.763324	0.967231	1.86495	2.57601	1.80954	1.27344	0.422223	1.08199	1.6971	3.30286
KALRN	22.0473166	19.4459261	12.0955113	20.2613754	18.4929299006675	18.0003354	15.9804494	32.7832705	75.95128	73.9446709	58.879093	63.75622839	43.4374174	40.7399952	44.5889839	52.670558	18.6644139	24.6868541216604	21.9792706	21.5755663
KANK1	22.564299	26.142704	32.681552	29.938804	25.024513	29.220369	33.0459	23.721118	12.553765	16.370663	9.322832	7.817716	16.073655	21.635247	21.98377	11.715721	17.171926	9.872299	18.199315	22.99139
KANK2	6.38039	8.88618	12.5037	11.3585	7.17353	6.02465	7.90888	6.09194	4.89135	5.67697	2.85488	2.42521	9.90834	14.6546	12.6558	8.19169	20.0979	15.2076	24.8834	33.8872
KANK3	2.98517	5.84746	4.52706	4.60344	10.1906	5.06187	4.92623	7.8518	3.3501	3.48286	2.91712	2.29672	5.3159	6.27593	4.78448	4.58593	6.04721	4.72527	5.94743	7.49488
KANK4	0.119698	0.0732607	0.293023	0.218013	0.175255	0.0116917	0.0455371	0.0837806	0.133629	0.0835613	0.0327224	0.0473493	0.160314	0.127977	0.408791	0.132769	0.43966	0.241683	0.383342	0.361696
KANSL1	22.6792175	35.4383	37.803645	31.8710398	36.496239	33.1572	37.2117	27.917773	31.0113	35.675363	21.47591	18.642633	31.773474	36.322855	34.8838	30.1603	20.087925	21.208087	31.6208846	32.8509
KANSL1L	9.38022	11.50487	15.56347	11.50265	11.654667	16.06072	17.04636	10.401848	10.5226	14.003	9.43541	7.29774	12.43409	12.59112	14.41497	9.43421	5.775027	4.653517	6.997556	7.722364
KANSL2	32.60678	40.56257	47.889	39.1711	43.1536	44.40595	43.48145	36.48827	19.15168	23.76397	18.90875	16.077597	27.30235	27.93844	24.72673	22.21523	21.34744	18.9445	26.86009	28.37866
KANSL3	27.62807	34.31001	35.90384	32.07185	33.71172	37.98413	42.08303	41.93788	30.83453	36.46858	24.0504200059907	22.31728	34.57546	38.59444	37.81809	35.4432	27.69567	32.50132	39.98256	44.61073
KARS	121.37474	121.9212	119.11465	117.26657	125.49143	135.37047	130.1233	118.31743	94.7241	99.57363	99.2549	101.95757	92.64828	88.1873	93.94639	76.74766	78.21042	106.99858	111.58592	119.97084
KAT2A	32.00816	36.2495	35.8444	32.638	32.4152	40.5847	46.6129	34.4934	10.10053	13.86541	11.6431	9.36198	18.87194	19.97084	21.41973	16.76142	16.35366	14.66855	17.93851	20.92813
KAT2B	24.97526	25.22727	24.0798	24.66184	27.09336	20.2714	23.45997	22.69105	39.824	38.872	35.61582	31.52487	36.79126	37.57582	36.088	30.26589	24.97416	28.10628	34.76018	34.28963
KAT5	35.410975	47.9144615	48.4503	43.117101	41.694906	44.77415	41.63539	46.11121	40.989792	41.403560410936	31.220438	27.836865	40.406149	44.34196	31.81248	31.381436	25.599321	28.88285	28.74364	29.523615
KAT6A	19.593792	22.5035875	27.771481	26.072052	20.4553412	27.086	31.26285	18.3979	26.168514	30.169014	20.262768	18.482733	25.105784	27.437403	32.876946	26.536302	15.1846496	15.7874	25.071478	23.39304
KAT6B	4.84996	9.21677	10.120855	8.577894	8.739004	8.83939	9.80186	9.90619	8.18088	8.392303	5.362508	3.975902	7.76875	10.442033	9.29962000022516	7.005114	6.169766	8.00186000014245	11.684101	14.21102
KAT7	26.03918	31.963194609	35.3873929	31.765283	37.60142	33.706343	33.21289	32.18511	29.30087447	30.3930600102136	26.6905	23.025964	29.584172211	32.5646358	32.9377141007464	27.70569	25.19907	28.26208	31.21650020194	30.294697
KAT8	21.4273	22.5742	26.4562	24.2478	18.9081	25.1649	26.8929	21.49	15.8163	16.8894	12.6605	9.90532	19.5091	18.66	19.8061	18.9441	14.9366	15.6863	17.5219	17.7144
KATNA1	57.8954	50.9156	54.6114	48.6576	47.7853	51.9984	52.7609	45.7735	42.8337	43.8035	41.9042	38.274	46.9629	45.6906	44.8419	47.0723	39.0456	45.2416	44.2999	43.3419
KATNAL1	1.42837	2.29578	2.72097	1.71426	1.55519	1.43471	1.68192	0.930509	0.732364	1.21248	0.842479	0.684969	1.88228	1.81448	2.43001	1.36478	1.79122	1.121	2.62766	2.89876
KATNAL2	0.309762	0.161803	0.271253	0.2061539	0.150413442073	0.210688	0.117368	0.106771	0.0354589	0.0998451	0.103975	0.15216300234209	0.13872	0.0817789	0.201886	0.367619	0.22934	0.2116904	0.210254	0.186598
KATNB1	7.79445	9.71667	10.518	9.72895	8.69092	9.3235	8.77881	10.8935	9.05399	10.2796	8.87472	9.20752	8.98346	8.95172	9.03693	7.37798	6.41433	7.34685	8.93727	8.95523
KATNBL1	20.5142	21.5741	27.2485	23.8312	26.9091	26.5474	29.4936	22.3269	12.7501	16.4228	11.982	9.8805	15.7035	16.7287	18.1529	15.9299	16.0568	12.0842	19.2887	17.7076
KAZALD1	2.01132	4.706132	5.70601	5.29421	4.03759	6.42542	6.61726	7.11277	7.68754	4.8651	1.72454	0.884685	4.411091	6.77357	3.01935	2.829732	5.11534	5.056903	8.3505	12.69099
KAZN	16.277295	16.977059	14.49892	15.664235	15.83492	12.32415	12.64019	14.9569	29.35982	35.95196	18.92653	19.7909	25.48241	30.26516	21.89506	21.89773	4.086716	6.678763	10.47532	8.17406161546
KBTBD11	6.3214	5.334628	3.49797	4.188743	5.51032	2.82276000007839	3.621813	3.81531	10.36179	7.89012	9.37762	6.13272	6.55753	7.07714	8.45122	7.805811	8.24082	8.35358	12.14427	7.56656
KBTBD12	0.0457598	0.111799	0.097634	0.0529066	0.0312526	0	0	0.0446207	0	0.0279947	0	0	0.215625	0	0.211861	0.0712444	0.191142	0.146907	0.146883	0.225368
KBTBD13	0.693743	1.30256	0.982461	1.07423	0.623123	0.779906	0.511776	0.33653	0.352343	0.365359	0.520416	0.315414	0.603312	0.450803	0.447725	0.399418	1.30851	0.733024	1.14726	0.825956
KBTBD2	20.64709	26.11573	26.06934	24.11139	28.03437	27.58004	30.11003	24.84553	23.34288	27.44946	20.51999	17.00749	26.4685	25.73956	27.87856	22.39305	20.83914	24.50756	28.01516	30.23392
KBTBD3	4.29646	7.37218	5.01957	6.05055	4.85583	5.37221	5.24252	5.9303	4.20437	4.18305	2.69265	2.414574	6.3292	6.22348	4.92117	4.483561	4.07983	3.75016	5.10272	5.2293
KBTBD4	14.72625	14.47563	14.2241	14.24297	12.87263	15.30797	17.88043	13.72962	11.95199	12.13899	10.12862	8.77466	12.24566	12.7527	14.18779	13.37786	11.4063	14.28448	15.20942	14.45715
KBTBD7	7.41252	11.079	12.2001	10.6238	7.37425	8.41065	10.2114	7.34138	7.57944	8.68231	6.25865	5.17787	9.87647	11.7776	9.43007	8.27595	6.87607	6.86451	10.3326	8.39363
KBTBD8	4.1250836	3.100018	3.67243	3.880702	1.994716	3.68051	4.460945	1.715149	0.994548	1.54691	0.787825	0.64054	2.43203	1.895755	3.21975	2.9668967	3.88078	4.5280542	4.1018100206086	2.90825746
KCMF1	49.55609	50.57314	53.50299	52.53817	59.02869	56.82538	58.79213	58.5077	59.37293	62.98413	55.52509	52.91138	55.95496	54.22071	57.42263	53.39088	38.93279	39.34548	43.82764	42.63406
KCNA1	0.0047477	0.00581399	0.0135008	0.0219177	0	0	0.0083851	0	0	0.00583052	0	0.0065789	0.00759291	0.0146875	0.0263532	0.0221195	1.11888	0.492445	0.50549	0.992571
KCNA10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNA2	0.0261849931535	0.046617074881	0.0654728467	0.0695926031	0.06628404321	0.04068407162	0.023334639752	0.04097216288	0.03402693693	0.0490693782	0.05190410697	0.03460434594	0.03789602502	0.05228278147	0.05309426541	0.07652324966	1.111468	0.5346541397	0.909917984	1.867176
KCNA3	0.432274	0.158328	0.305914	0.0246467	0.0868253	0.116395	0.189886	0.0417388	0.329207	0.25853	0.16286	0.322704	0.731434	0.510911	0.586758	0.297863	0.442715	0.0273425	1.2425	0.600245
KCNA4	0.0456991	0.100833	0.0130017	0.0105596	0.0250481	0.0500586	0.0162288	0.0178319	0.0358618	0.0560725	0	0	0.0576486	0.137276	0.169589	0.100193	0.0896765	0.035428	0.0473789	0.0257737
KCNA5	0.0414207	0.0843207	0.118142	0.127642	0.0937262	0.0751423	0.0244699	0.0269555	0.0535894	0.0672079	0.0263979	0.0381862	0.0428123	0.123525	0.0760721	0.0640795	0.405002	0.176332	0.160419	0.231938
KCNA6	0.0210981	0.0858444	0.0576184	0.0162441	0.04120296	0.0671074	0.099566	0	0.0364749	0.1101806	0	0.0138824	0	0.0602715	0.092497	0.0435573	1.09054	0.57712	0.8834842	1.37385
KCNA7	0.309927	0.217594	0.270795	0.164668	0.209459	0.14549	0.148425	0.139284	0.245991	0.448048	0.363464	0.278762	0.404697	0.707939	0.304309	0.440348	0	0.0909035	0.165769	0.0500073
KCNAB1	0.100427	0.511117	0.262327	0.309685	1.652889	0.275058	0.0595204	0.980452	1.980328	1.9781226	0.613077	0.185559	1.16935	2.06791	0.155668	0.209165	0.608989	0.454983	0.651149	0.874408
KCNAB2	1.66953502537177	1.633862	1.2349420845	0.9279665062	0.8373057915195	0.33760774	0.45935807	0.352085639118214	1.00619516	1.04014000276424	1.635484	1.996003	2.54580000026466	2.6374200033135	3.46483	1.845678673	2.4950400582016	2.06971000269205	6.270551	2.01585734105
KCNAB3	0.233195	0.83321	0.663191	0.364546	0.542115	0.31658	0.147635	0.421872	0.128503	0.201522	0.158235	0.251318	0.283771	0.248209	0.395596	0.307805	0.735131	0.191551	0.42247	0.629955
KCNB1	0.120803000197869	0.11615900151193	0.1460890569279	0.1438270087243	0.17570800634	0.040045800388267	0.06494450350373	0.0429208010644	0.052426000954952	0.0804760104162	0.055998800766649	0.05065220128803	0.16024800374447	0.1805430073064	0.2557590283829	0.13073100107629	1.88475052307	0.832525	1.761705	1.538820239458
KCNB2	0.436095	0.610185	0.683122	0.491344	0.458881	0.890966	1.19632	0.654489	0.371643	0.783296	0.275971	0.23226138	0.650311	0.58279	0.302045	0.339222	0.323532	0.203836	0.453404	0.447647
KCNC1	0.1256101	0.312876	0.2977418	0.2196449	0.29373	0.206491	0.1601858	0.2672791	0.2129466	0.4034814	0.1640223	0.1725628	0.3689578	0.554871	0.4346685	0.4000322	0.2904713	0.2228137	0.3774284	0.412417
KCNC2	0.0073495	0.00896191	0	0	0.0100624	0	0.0260893	0	0	0	0	0	0	0	0.013599	0	0.380652	0.189789	0.293664	0.269576
KCNC3	0.5624452	1.85389221	1.540265	1.3594243364	1.483766	1.132482	1.2116332	1.0521952	0.31908336	0.629224	0.3801861	0.3071535	0.440864	0.905892	0.793811437122	0.554438	0.783638	0.5386479	0.89617300870098	1.339957
KCNC4	0.0815219	0	0.038692	0.0313145	0.0367969	0	0.0965844	0.0264501	0.087545	0.0492913	0.0259242	0	0.04198	0.0201706	0	0.0838088	0.466687	0.276303	0.240211	0.494596
KCND1	0.722844	0.587945	0.60867	0.506385	0.432506	0.612897	0.523191	0.406687	0.313247	0.46739	0.461445	0.606438	1.00515	0.702994	1.30915	0.64479	0.576551	0.335848	1.07483	0.814125
KCND2	0.0202217	0.0246731	0.0143627	0.0116504	0	0	0	0.0393816	0	0.0123932	0.0194052	0	0	0.0304697	0	0	0.170136	0.0391573	0.117521	0.156992
KCND3	0.0830146	0.0579105	0.1881187	0.157881	0.0648018	0.0405347	0.1339957	0.0424726	0.1715173	0.0652729	0.0416044	0.0164054	0.176852	0.133251	0.240284	0.1343758	6.784487	2.284061	4.551545	4.602167
LOC102723475	0	0	0	0	0.0174541	0	0	0	0	0	0	0	0	0	0	0	0.0182755	0.0337321	0	0.0185869
KCNE1L	0	0	0	0	0	0.0413617	0	0	0	0	0	0	0	0	0.111698	0.0944392	0.168043	0.116803	0.0386754	0.213724
KCNE2	0.113767	0.381862	0.889527	0.45993	0.310409	0.155109	0.100878	0.497187	0.0819842	0.277916	0.0544876	0.156726	0.356607	0.426268	0.0772196	0.13267	0.277308	0.0728766	1.1004222	0.120139
KCNE3	201.73285	127.86592	224.37371	191.39286	179.2751	274.32109	276.03837	135.25968	65.439021	68.8837	118.835513	107.01318	86.402641	61.696385	101.429221	136.75932	334.65717	364.83659	325.00072	498.91345
KCNE4	0.34039	0.918868	1.22521	0.642176	0.489933	0.122317	0.0951999	0.140367	0.374496	0.241253	0	0.0494739	0.84397	0.805259	1.45567	0.669841	3.93034	1.51947	3.70826	5.95539
KCNF1	0.69562	0.785948	2.08056	1.98322	0.875046	0.865516	1.3094	0.787977	1.78351	1.15016	0.147882	0.237786	0.520429	0.755444	1.4654	2.49667	16.9894	16.7888	17.6781	13.4285
KCNG1	0.0178691	0	0.0253002	0	0	0	0	0.0192872	0	0	0	0	0	0	0	0	0.393937	0.301457	0.653775	0.789898
KCNG2	0.146565	0.14274	0.062071	0.0499343	0.0196062	0.0196105	0.0776355	0.0848574	0.0555396	0.104435	0.0274525	0.0592058	0.135042	0.216668	0.105457	0.245474	0.159017	0.073707	0.236804	0.101078
KCNG3	0.117642	0.0636654	0.0553722	0.0149187	0.0352976	0	0	0.0758936	0.0167782	0.0472946	0	0.035604	0.0203328	0	0.0714576	0.0201579	0.0719721	0.0333178	0.165544	0.0547748
KCNG4	0.0535847	0.0130673	0.0152328	0.0246923	0	0.0291154	0	0.0208836	0.0138007	0	0	0	0.0497002	0.0636872	0.0390986	0.0164901	0.824714	0.51699	1.3013	0.464216
KCNH1	0.063404200774979	0.2114170205562	0.180765360697	0.1132950816511	1.398930826724	0.669181101076	1.319369	0.82247530991	0.157636072979	0.288887661187	0.2428700741028	0.17548510061	0.2339830910809	0.2240050980874	0.23352532816	0.1162330182417	0.344571	0.221531251044	0.545361574544	0.210668263221
KCNH2	1.795643	2.008742	3.087715	2.434041	1.337573	0.6303845	0.722791	0.880817	0.452137	0.668356	0.1917872	0.2421892	1.670289	1.872702	2.002625	1.257659	5.00407	2.95365	4.89262	6.42346
KCNH3	0.536725	0.381807	1.01681	0.771839	0.195755	0.136137	0.257231	0.151984	0.143402	0.147978	0.0637205	0.107267	0.154233	0.29788	0.832865	0.205606	5.69962	0.324491	1.62485	0.186758
KCNH4	0.0105075	0	0	0.0241768	0	0	0	0	0.0135027	0.0253776	0	0	0	0.0311786	0.0382818	0.0161764	0	0.0133371	0.03968	0.0293654
KCNH5	0	0	0	0	0	0	0	0	0	0.0129606	0	0.0438661	0	0	0	0.0165071	0	0	0	0
KCNH6	0.287189	0.474706	1.700076	0.863421	0.645037	0.3227094	0.2886018	0.312279	0.182532	0.334574	0.0553863	0.0798785	0.764819	1.074732	2.307147	1.831407	1.273819	2.0197	2.529839	4.059226
KCNH7	0.0585423	0.0714861	0.21616	0.108122	0.176556	0.112103	0.124155	0.137276	0.184033	0.172256	0.02245	0.0648403	0.166614	0.158335	0.173555	0.200866	0.0492176	0.0453838	0.211215	0.247832
KCNH8	0.51387	0.941441	1.16855	0.796595	1.00046	0.379929	0.363342	0.401822	0.147969	0.289579	0.137938	0.0568744	0.615942	0.540672	0.304475	0.56062	0.417611	0.291989	0.941126	1.1889
KCNIP1	0.0220098	0.0988478	0.0289404	0.0470805	0	0	0	0.0430687	0.028559	0	0	0	0	0.121823	0.112946	0.0316189	1.92664	0.600553	0.834791	1.586849
KCNIP2	0.6233062	0.149905	0.276468	0.521895	0.408803	0.263509	0.19008	0.461986	0.251519	0.314618	0.246928	0.208393	0.399273	0.44787	0.157722	0.365615	0.237504	0.1647178	0.447201456	0.723938
KCNIP3	0.527037	0.859152	0.457019	0.554897	0.721743	0.1070619	0.178748	0.0906435	0.3683719	0.599829	0.216199	0.2544660921957	0.8994015	1.156015	0.915868	0.914348	0.562374	0.5384084	2.19923500568113	1.17931800142768
KCNIP4	0.458942	1.14635	1.36569	1.345839	1.54662	1.44281	1.50943	2.14003	0.992221	0.90226	1.23321	0.38029	0.908589	1.10472	0.989876	0.787058	5.002874	3.462475	5.377118	4.601415779
KCNJ1	0.07728685	0.054425773	0.12699515	0.017167683	0.08139731	0	0.10568881	0.029076383	0.022552801	0.036511875	0.05719734	0.06760148	0.070298241	0.066919577	0	0.069532863	0.04161203	0.019165293	0.0960408	0.020993349
KCNJ10	1.21458	1.05158	0.802417	0.865167	0.454034	0.731886	0.961558	0.355953	0.779715	1.05488	0.74723	1.16533	1.95384	1.61779	2.59043	1.783	0.974096	1.04767	1.98705	1.1406
KCNJ11	0.0154132	0	0.0439204	0.0299882	0.0880937	0.0882369	0.0230118	0.120326	0.0505125	0.1873753	0.0496664	0	0.0953069	0.0964077	0.0565133	0	0.573086	0.529478	0.5861139	0.41035
KCNJ12	0.0298756	0.071083	0.1496	0.0922417	0.06758	0.0954575	0.0176597	0.0778368	0.219933	0.182938	0.17173	0.166545	0.062048	0.0962799	0.0650782	0.0958818	0.816475	0.3679493	0.4070668	0.600389
KCNJ13	0.12836	0.0784236	0.114143	0.0556306	0.11012	0.0659035	0.056924	0.125147	0.0210886	0.158099	0.0617915	0.0444424	0.102308	0.121308	0.0898603	0.100532	0.363497	0.0418087	0.31418	0.250335
KCNJ14	0.0953952	0.0582071	0.113188	0.128331	0.107903	0.23776	0.25339	0	0.0410917	0.0577942	0	0.021873	0.0985771	0.118388	0.0870764	0.0489824	0.109837	0.081145	0.0201531	0
KCNJ15	0.132268318536484	0.167648910053017	0.1381097857903	0.1336780905694	0.2336355193057	0.06014491409713	0.09522636085012	0.038957	0.07096407654768	0.146308434200708	0.08600831696478	0.0370351918431	0.23959342185254	0.2597840094002	0.1641437620019	0.12496382647295	0.2359122228298	0.1711550359094	0.5326568203808	0.1533471024907
KCNJ16	1.544622	0.927019403525	1.03387	0.7504693495	1.403357	0.454083573182	0.40860779937	0.24555784026897	0.609618	0.374155333903048	1.16306668831204	0.497588075992005	1.288351	1.15309	2.641242	2.624256	0.48942169209887	0.390154087563285	0.18572971349066	0.092588575117334
KCNJ2	5.01151	7.67021	6.78912	5.80923	7.73702	6.04738	8.31098	4.72842	2.94405	3.68005	5.14472	4.11033	4.37026	4.74876	6.56863	5.91505	3.23017	2.73345	3.42489	3.63268
KCNJ3	0.0272215	0.11082	0.103174	0.0732761	0.124148	0.0868566	0.0966215	0.0707987	0.0710471	0.0443851	0.0522085	0.0500808	0.0286993	0.0545658	0.084002	0.042507	0.362858	0.0892819	0.357315	0.358423
KCNJ4	0	0.0705795	0	0.0222124	0.0260314	0	0	0	0	0.0232986	0.0367291	0.0264953	0.0296448	0.0571737	0.0702999	0.0296513	0.0264234	0	0.0242568	0.0539178
KCNJ5	0.217099	0.344745	0.263908000645131	0.38282400019808	0.52826	0.329204	0.311528000235464	0.54405	0.765683	0.89200500310823	0.564942	0.62886	0.440617	0.518407000270624	0.544140000361093	0.8574198	1.072749176	1.71947	1.97789000174451	2.142463
KCNJ6	0	0.0222009	0.0515613	0.0209239	0.0246651	0.0247171	0	0	0	0.0261094	0.0410412	0	0.0282757	0	0.033259	0	0.0642015	0.0465386	0.1049666	0.0708682
KCNJ8	3.457085	10.8068	11.7131	10.197233	8.05097	2.654411	5.34648	3.92762	6.672267	4.33451	3.29227	2.490512	7.46921	11.08132	13.81016	7.241537	15.428742	6.22993	8.75561	10.53339
KCNJ9	0.0739589	0.1652647	0.102386	0.189461	0.083670398	0.083761445	0.108929	0.0480263	0.0317769	0.112264	0.0469007	0.0508757	0.17114	0.228955	0.300446	0.301634	0.0678959	0.0654039	0.129968	0.172602887
KCNK1	101.8718	107.54057	116.79527	127.14621	123.09246	129.21391	123.54349	121.57558	92.53233	102.2821	90.6963	86.291202	103.77346	108.815742	131.452857	124.61689	96.662542	61.430981	64.105692	63.534522
KCNK10	1.006528	2.241057	1.035751	1.055206	1.013752	0.624681	0.4760667	0.393574	0.257994	0.13997082	0.0495229	0.0348297	0.2420219	0.21421385	0.485782	0.365267	0.134176	0.0969542	0.124393	0.221696204
KCNK12	0.0429813	0.0522599	0.0602064	0.144392	0.0565405	0	0	0.0408535	0	0.0747617	0.078942	0.0848171	0.0973621	0.0942897	0	0.0321483	0	0.0533035	0.0524117	0
KCNK13	0.5021387553	0.711852939	0.269581127305512	0.233763546	0.404684123	0.20131800716908	0.2624830221588	0.158515527	0.205812	0.410718403382039	0.257343951	0.483159156	0.60045	0.853506292822	0.681442	0.6779240128565	0.262913845627794	0.242851424	0.39609586617896	0.418689785262777
KCNK15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNK16	0.866816	3.16706	3.38401	1.49617	1.75415	0.512802	0.383939	0.31575	0.348503	0.131526	0	0	0.581259	1.84322	1.87986	0.745499	0.371518	0.204594	0.205056	0.377984
KCNK18	0	0	0	0	0	0	0	0	0	0	0.0267635	0	0	0	0	0	0.0192824	0.0178468	0.0356246	0
KCNK2	0.0899467	0.235814	0.138833	0.0457411	1.376342	0.641981	0.4131035	0.739886	0.150695	0.109887	0.0490834	0.0192834	0.101144	0.118859	0.292804	0.2151674	0.690668296922	0.26017	0.4596843	0.512362
KCNK3	0.371506	0.531508	0.438487	0.548288	0.387465	0.302837	0.281726	0.309686	0.409164	0.320462	0.261291	0.262377	0.45966	0.551672	0.563514	0.667785	3.32201	2.32622	2.54442	2.62317
KCNK4	0.261177	0.11602	0.438494	0.190921	0.128302	0.192642	0.29348	0.230822	0.243336	0.0858106	0.0898596	0.0972194	0.219761	0.211177	0.302273	0.255382	0.35798	0.210777	0.47967	0.530759
KCNK5	9.88396	10.4413	15.3877	19.5143	9.52663	6.35425	6.22021	10.0803	41.2338	38.0347	9.22522	9.85972	23.3796	26.9506	32.1307	30.5329	22.0398	35.1304	50.7725	66.5585
KCNK6	20.0249	18.1831	17.3146	25.2436	11.9502	8.23172	10.4091	7.50535	17.7805	17.5014	11.2861	10.6691	25.995	22.3404	33.4646	38.6918	47.0094	24.7866	26.2391	17.2004
KCNK7	1.48059	2.05755	2.22948	1.76149	1.88584	1.17017	1.46315	1.59475	0.79119	0.795796	0.472478	0.793196	0.946363	0.671701	0.827826	0.568364	0.729699	0.517312	0.879478	0.632552
KCNK9	0	0	0	0.0447229	0.0525179	0	0	0	0	0	0	0	0	0	0	0	0.0537902	0	0	0
KCNMA1	1.742192120046	2.2139425	3.16599811731854	3.361185	1.7432212494598	1.64550327792953	1.95382413474333	1.00291369062562	1.53509760349136	1.60646871389123	1.0795480157836	0.9638896181627	2.94228009998693	2.3761701732	4.15218820894965	5.46816493473455	14.9283029590495	6.6319513	12.1826894850589	11.1986780003179
KCNMB1	0.939675	1.58314	1.55633	1.26399	1.16862	0.487917	0.980933	0.294982	0.534964	0.924887	0.335876	0.296555	2.70414	2.92513	2.8094	1.11539	7.68683	3.36486	6.35559	7.59446
KCNMB2	0.0348322	0.0850262	0.19845	0.181213	0.119797	0.023832	0.0617875	0	0.150431	0.257121	0.0670346	0	0.110669	0.314852	0.323776	0.326739	0.505422	0.329904	0.587073	0.666039
KCNMB3	0	0.0870504	0	0	0	0	0.252552	0	0	0	0	0	0	0	0	0.110211	0	0.272638	0.271548	0.300448
KCNMB4	2.93252	4.4462	2.48218	2.511611	1.76445	0.64678	0.800299	1.261579	0.774144	1.025659	2.81147	2.33892	2.46258	3.787912	3.863571	2.517234	1.171982	0.373275	1.817005	0.656257
KCNN1	0.630785	0.800092	0.928258	0.9449168	1.01597	0.599007	0.7809672	1.5834302	0.8341516	0.89094	0.623824	0.228237	1.10144	1.9001287	0.783834	0.7651665	0.779595	0.643135	0.7201891	0.9890692
KCNN2	0.0691281	0.1124108	0.1960441	0.158491	0.2809	0.139687	0.122043	0.0665461	0.0593829	0.02786161	0.043853981	0.0315147	0.0719987	0.194601	0.0269221	0.0355783	0.89411	0.40822	0.48993	1.064235
KCNN3	0.0500415	0.0271402	0.102996	0.0321663	0.106291	0.0151904	0.0197531	0.0217369	0.0724767	0.0475941	0	0.0231153	0.139276	0.116546	0.174029	0.189755	2.28738	0.598631	2.25576	2.01611
KCNN4	37.03169	38.44908	52.812	59.26038	72.0062	94.2486	78.50096	95.5284	32.90492	46.0745	28.38599	28.47458	29.43019	30.82189	44.41041	35.26342	38.88456	40.2469	40.38165	58.9643
KCNQ1	40.178236	49.3607513	67.334459	57.74172	79.797303	64.704757	62.777822	63.653464	19.393388	19.7209	22.948065	15.808938	23.6636	30.7377	25.7711	24.0729	34.0124	29.365015	32.300291	49.990908
